id;log_price;property_type;room_type;amenities;accommodates;bathrooms;bed_type;cancellation_policy;cleaning_fee;city;description;first_review;host_has_profile_pic;host_identity_verified;host_response_rate;host_since;instant_bookable;last_review;latitude;longitude;name;neighbourhood;number_of_reviews;review_scores_rating;thumbnail_url;zipcode;bedrooms;beds
15374003;4.8283137373023015;Apartment;Entire home/apt;"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Family/kid friendly"",Essentials,Shampoo,Hangers,""translation missing: en.hosting_amenity_50""}";5;1.0;Real Bed;flexible;True;NYC;My place is Close to the Subway. You’ll love my place because there is a lot to do in the area. There is a beer garden around the corner. My place is good for couples, solo adventurers, business travelers, families (with kids), and big groups. There is a queen size bed, a full size bed and twin size beds. With a nice couch. You can bring as many guest as you like. There is a lot of great food in the area. There is a lot of younger people. The subway is around the corner;2016-07-25;t;f;;2016-06-05;f;2016-07-25;40.77415438869854;-73.91695279923523;Great 3 Bedroom Apt  Near Manhatthen;Astoria;1;100.0;https://a0.muscache.com/im/pictures/bf0e1abd-1cab-4f53-9f53-7a5961cef772.jpg?aki_policy=small;11105;3.0;3.0
12914474;4.787491742782046;Apartment;Entire home/apt;"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Breakfast,Heating,""Family/kid friendly"",""Smoke detector"",Essentials,Shampoo,""Hair dryer"",""Hot water""}";3;1.0;Real Bed;flexible;True;NYC;This Large Upper East Side studio apartment has been fully equipped with a QUEEN SIZE bed and a futon. The kitchen has everything you need for cooking. The apartment is very clean, comfortable in any season. Two blocks away from the Q train which connects with every single subway line and a few blocks away from the 4,5,6,N,R & F train. There are plenty of bars, restaurants, delis, supermarkets, boutiques and everything you might wish for. always available via text message and Airbnb message. Two blocks away from the Q train which connects with every single subway line and a few blocks away from the 4,5,6,N,R & F train.;2017-09-15;t;f;67%;2016-01-28;t;2017-09-15;40.76225159855764;-73.95917623814823;LARGE STUDIO IN THE HEART OF THE MANHATTAN;Upper East Side;1;;https://a0.muscache.com/im/pictures/6d34a39a-0697-4613-8de9-f65bc8cf3cf3.jpg?aki_policy=small;10065;0.0;1.0
20941420;4.700480365792417;Apartment;Private room;"{""Wireless Internet"",""Air conditioning"",Pool,Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,""Lock on bedroom door"",""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49""}";2;1.5;Real Bed;strict;True;LA;Great option for access to Malibu. 20 min to the Malibu beaches, hiking in the Santa Monica Mountains right in the neighborhood. It's bright, happy and close to close to everything: Restaurants, Downtown LA (40 min), Shopping (10 min), Universal Studios (25 min), Hollywood (30 min), Six Flags (40 min). Get ready to be in the best part of LA County. The space is eco friendly and healthy. We keep the kitchen free from processed foods and soda. My place is good for couples, solo adventurers, and business travelers. Space is a meditative sanctuary nestled in a peaceful residential neighborhood. Walking distance to a beautiful park. Very close to all the stores , CVS, Trader Joes, VONS and restaurants. There is a community pool. The neighborhood is safe and beautiful! The neighborhood is safe and beautiful!;;t;f;100%;2016-03-16;f;;34.15504084130053;-118.76189813833116;Two Rooms in Bright Sunny Spacious Townhouse;;0;;https://a0.muscache.com/im/pictures/77e82b6b-a1fc-4153-b258-8f74df3ff703.jpg?aki_policy=small;91301;2.0;2.0
17080726;4.8283137373023015;Apartment;Entire home/apt;"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,""Pets live on this property"",Dog(s),Cat(s),""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Smoke detector"",""First aid kit"",Shampoo}";2;1.0;Real Bed;strict;True;NYC;Located in historic East Village neighborhood of Manhattan. This apartment has a great view of 13 street, lots of light and is very close to the the 1 avenue L train subway stop and is surrounded by bars and restaurants! 15 min walk to Union Square. High ceilings and lots of large windows in both rooms. Access to wifi and premium cable channels I love all of the great bars and restaurants in the area. Please feel free to ask me for any recommendations. The L train is one block away from the apartment and first avenue has a lot of taxis that drive by.;2015-11-22;t;t;100%;2015-01-06;t;2017-09-04;40.72959001964208;-73.98245080106037;Clean, mid-century modern decorated;East Village;14;90.0;https://a0.muscache.com/im/pictures/4627bee5-c75a-4ab3-a028-e464d9b03741.jpg?aki_policy=small;10009.0;1.0;1.0
16853088;4.553876891600541;Apartment;Entire home/apt;"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets allowed"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";2;1.0;Real Bed;strict;True;LA;My place is good for couples, solo adventurers, and furry friends (pets). My place is in the heart of Hollywood. Walking distance to all attractions. Its cozy and private. Offers a gated community and Internet. Full size bed, full bath, and kitchen.  I provide all things. Perfect location if you want walk everywhere. Laundry on site as well and wifi. Small pets considered. I can interact if they need me to.  I can be very accommodating to my guests. If they need recommendations for LA nightlife, restaurants, site seeing, etc. You will be walking distance from everything Hollywood has to offer.  All the hot spots. You can take the bus just around the corner. Also, plenty of taxis, and Uber or Lyft will pick you up in less than one minute!!;2016-07-17;t;t;100%;2014-04-30;t;2016-10-24;34.09324268143421;-118.33009464215714;Cozy Studio in Hollywood;;17;93.0;https://a0.muscache.com/im/pictures/c13074de-4276-49ed-bd23-0661d5606279.jpg?aki_policy=small;90038;0.0;1.0
909096;5.857933154483459;Apartment;Entire home/apt;"{TV,""Wireless Internet"",""Air conditioning"",Pool,Kitchen,Gym,Elevator,""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private living room""}";6;3.0;Real Bed;moderate;True;SF;My place is walking distance to several hotspots listed below. It is 1 block from Embarcadero Bart and Muni lines. Caltrain is 10 mins away.  Ferry Building Fisherman's Wharf Union Square  SF Moma Yerba Buena Center  Chinatown Columbus Avenue Coit Tower You’ll love my place because of the location and absolute luxury it offers ( 5 star hotel amenities in building with restaurant, lounge with bar, outdoor terrace, concierge). The huge living space is also unusual. My place is great for everyone! Our home is large, spacious and sunlit! You will love spending time in the unit just as much as you will love the easy access to all things San Francisco! In the building you will have access to a wonderful, full size heated pool, a private movie theatre, a owners lounge and bar (with free tea and coffee served all day), a children's play room, a wonderful outdoor terrace oasis and many more amenities! I want to make this a wonderful experience for you and will be in the neighborhood to assist w;;t;f;70%;2014-12-16;f;;37.79101985267008;-122.39680567982909;Huge 3rd BR/ 3BA Luxury Condo in South Beach;SoMa;0;;https://a0.muscache.com/im/pictures/ff28bcb8-b52a-4566-a83e-33006c73face.jpg?aki_policy=small;94105;3.0;3.0
16096254;4.812184355372417;Apartment;Entire home/apt;"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Hot tub"",Heating,""Smoke detector"",""First aid kit"",Essentials,Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private entrance"",Bathtub}";2;1.0;Real Bed;moderate;True;NYC;A beautiful, and cozy one bedroom apartment in Sunnyside's prime location. Literally  a min walk to the subway stop and a quietness you won't find anywhere else! This is a beautiful space with high ceilings and lots of natural light. The separate bedroom is super spacious and comfortable and gets plenty of sunlight too. It's a big space by NYC standards! I provide sheets & towels, shampoo, conditioner and soap. The Wi-Fi is reliable. There is a printer connected to the router that you can use if it works with your computer. Laundry is literally 2 doors away on our street. Well-equipped kitchen (all of the spices, pans, utensils and appliances you need). No microwave but a wonderful espresso machine! The apartment is 3 flights of stairs up, not ideal for older people. If the timing works out, I'll meet you personally to give you the key and show you the apartment. I'm available throughout your stay to answer questions and offer tips. I live here with my wife and only rent out the apartm;;t;f;90%;2012-09-02;f;;40.745787188076335;-73.92349625725485;Lovely gem 14 min from Grand Central;Sunnyside;0;;https://a0.muscache.com/im/pictures/fdde63ba-4cdf-437e-a1ef-7245b5b94503.jpg?aki_policy=small;11104;1.0;1.0
13860092;4.90527477843843;Bungalow;Entire home/apt;"{""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Essentials,""Lock on bedroom door"",Hangers}";2;1.0;Real Bed;strict;False;NYC;Newly renovated beach bungalow. Vaulted ceilings, clean and minimal feel make this bungalow an amazing getaway. This bungalow is tucked away off the street and opens to a common area courtyard. Patio table and chairs, lounge chairs and grill make the courtyard a great place to relax when you want to take a break from the beach. Located four blocks away from the beach, a block away from the Surf Club and within 5 blocks from everything else.;2017-09-04;t;f;100%;2014-10-08;f;2017-09-18;40.587829000302094;-73.81408668239165;Rockaway Beach Bungalow #8;The Rockaways;5;80.0;https://a0.muscache.com/im/pictures/30cad971-db27-4c5e-abe6-81c7c16c37b1.jpg?aki_policy=small;11693;1.0;1.0
20270476;5.293304824724492;Apartment;Entire home/apt;"{TV,""Cable TV"",""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",""Suitable for events"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Keypad,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection""}";7;1.0;Real Bed;strict;True;NYC;Hello! I would love to host your trip in my newly renovated apartment. This modern 2 bedroom apartment located in a great neighborhood, perfect fit for those who search to explore NYC.  Some of the city's best restaurants and shops are just a a short walk away. This is a walk-up building - easy 2 flights up to get to the unit.  The unit itself is Clean and Spacious, Comfortable and Cozy. You are going to LOVE it!;2017-07-12;t;t;100%;2014-08-15;t;2017-09-27;40.7512574605764;-73.971628875296;*Stunning 2 BR Apartment! Steps to the UN*;Midtown East;22;94.0;https://a0.muscache.com/im/pictures/582491d0-bf9a-443a-834d-731515c3489f.jpg?aki_policy=small;10017;2.0;4.0
4278720;5.010635294096256;Apartment;Entire home/apt;"{""Wireless Internet"",""Air conditioning"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Laptop friendly workspace"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove}";2;1.0;Real Bed;flexible;True;NYC;HUGE apartment located three blocks from Brooklyn's most beautiful park and directly across from the Brooklyn Botanical Gardens. Very clean, quiet, well-lit, apartment with tons of space for bikes and more and within easy walking distance of cafés, restaurants, and Franklin Avenue, a hub for this neighborhood of Brooklyn. Only three blocks from the Q and B trains, which are the fastest way to get to Manhattan. Big kitchen space with plenty of room to relax after a long day exploring the city. We are both artists who travel frequently and our clean, minimally adorned, and spacious home has little pieces of textiles and artwork from the around the world to make it unique.  We are active and into a healthy lifestyle — our apartment leaves plenty of space for yoga in the morning, bike storage in our foyer, and lots of cabinet and fridge space for farmer's market bounty and bulk products for healthy meals. We are avid coffee drinkers and will leave you with a french press, pourover, and dri;;t;f;100%;2014-02-17;t;;40.66505292929088;-73.95998000437763;HUGE, well-lit apartment, great Brooklyn location;Crown Heights;0;;https://a0.muscache.com/im/pictures/15c22f9f-7801-4675-a089-f47a967368b4.jpg?aki_policy=small;11225.0;1.0;1.0
18370699;5.0304379213924335;Apartment;Entire home/apt;"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Hangers,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Cleaning before checkout"",""Firm mattress""}";2;1.0;Real Bed;flexible;True;NYC;Massive centrally located, sunny, 600 sq ft apartment with:  - Train stop directly outside door - 30 minutes to Times Square - Blocks from Barclays center & Brooklyn Academy of Music - Across the street from a City Bike station  - Quick Walk to Prospect Park, Grand Army Plaza, Botanic  Gardens & Brooklyn Museum - Ideal location to explore iconic Brooklyn neighborhoods: Park Slope, Williamsburg, Dumbo, Brooklyn Heights, Clinton Hill - On same block as Brooklyn's famous BBQ: Dino BBQ Help us water our plants only once, and we will leave fresh New York bagels & cream cheese to welcome you! You can use our stovetop Italian coffee machine, toaster, microwave and a New York City guidebook, as well as reading the books on our bookshelf. We also have a 6ft long island that's ideal for a breakfast bar. We and a local contact will be available to help if you need assistance during your stay. This neighborhood is one of the safest in New York. The neighborhood is residential, family friendly and ;2017-05-22;t;t;100%;2016-06-03;f;2017-05-29;40.676966608809;-73.98239379538641;Huge and Sunny Apartment - Park Slope;Park Slope;2;100.0;https://a0.muscache.com/im/pictures/ddc3f451-0e5b-4197-b82b-ad66efbe4ca4.jpg?aki_policy=small;11215;1.0;1.0
